2018-04-21T15:07:35.008229, 248, 2.69891, 0.421875
2018-04-21T15:07:36.647798, 249, 2.48213, 0.40625
2018-04-21T15:07:38.448675, 250, 2.82433, 0.40625
2018-04-21T15:07:40.152805, 251, 2.76106, 0.390625
2018-04-21T15:07:41.823419, 252, 2.38664, 0.375
2018-04-21T15:07:43.481012, 253, 2.81429, 0.296875
2018-04-21T15:07:45.104985, 254, 3.10282, 0.3125
2018-04-21T15:07:46.748191, 255, 2.49404, 0.375
2018-04-21T15:07:48.484881, 256, 2.94544, 0.265625
2018-04-21T15:07:50.148166, 257, 2.66616, 0.3125
2018-04-21T15:07:51.767484, 258, 3.17439, 0.28125
2018-04-21T15:07:53.396409, 259, 3.04807, 0.34375
2018-04-21T15:07:55.043640, 260, 3.24946, 0.28125
2018-04-21T15:07:56.717497, 261, 2.15761, 0.40625
2018-04-21T15:07:58.417798, 262, 2.91224, 0.3125
2018-04-21T15:08:00.072191, 263, 2.60569, 0.328125
2018-04-21T15:08:01.707178, 264, 2.76084, 0.390625
2018-04-21T15:08:03.371528, 265, 3.16911, 0.34375
2018-04-21T15:08:05.026209, 266, 2.71682, 0.359375
2018-04-21T15:08:06.709157, 267, 2.21627, 0.359375
2018-04-21T15:08:08.401743, 268, 2.27189, 0.421875
2018-04-21T15:08:10.069498, 269, 2.44902, 0.375
2018-04-21T15:08:11.722159, 270, 2.81533, 0.375
2018-04-21T15:08:13.379636, 271, 1.95792, 0.421875
2018-04-21T15:08:15.051544, 272, 2.30583, 0.4375
2018-04-21T15:08:16.771838, 273, 2.18877, 0.4375
2018-04-21T15:08:18.491836, 274, 2.43852, 0.375
2018-04-21T15:08:20.213129, 275, 1.93719, 0.484375
2018-04-21T15:08:21.850360, 276, 2.98369, 0.28125
2018-04-21T15:08:23.515101, 277, 2.5889, 0.390625
2018-04-21T15:08:25.177472, 278, 1.80102, 0.4375
2018-04-21T15:08:26.876181, 279, 1.98252, 0.40625
2018-04-21T15:08:28.504342, 280, 2.34266, 0.453125
2018-04-21T15:08:30.148786, 281, 2.0758, 0.375
2018-04-21T15:08:31.811487, 282, 3.18708, 0.25
2018-04-21T15:08:33.534654, 283, 2.87407, 0.34375
2018-04-21T15:08:35.228295, 284, 2.69523, 0.296875
2018-04-21T15:08:36.910978, 285, 2.21241, 0.375
2018-04-21T15:08:38.571230, 286, 2.70607, 0.34375
2018-04-21T15:08:40.245363, 287, 2.87501, 0.296875
2018-04-21T15:08:41.864835, 288, 2.53287, 0.34375
2018-04-21T15:08:43.514089, 289, 1.8732, 0.421875
2018-04-21T15:08:45.140181, 290, 2.47399, 0.328125
2018-04-21T15:08:46.774370, 291, 2.54984, 0.3125
2018-04-21T15:08:48.457178, 292, 2.55739, 0.328125
2018-04-21T15:08:50.255034, 293, 2.1934, 0.375
2018-04-21T15:08:51.950112, 294, 2.13225, 0.375
2018-04-21T15:08:53.570064, 295, 2.28947, 0.390625
2018-04-21T15:08:55.250112, 296, 1.88021, 0.453125
2018-04-21T15:08:56.915884, 297, 2.29973, 0.4375
2018-04-21T15:08:58.599733, 298, 2.2364, 0.34375
2018-04-21T15:09:00.273211, 299, 2.29684, 0.359375
2018-04-21T15:09:01.915186, 300, 2.33727, 0.390625
2018-04-21T15:09:05.929638, 301, 1.98652, 0.40625
2018-04-21T15:09:07.597508, 302, 2.49791, 0.359375
2018-04-21T15:09:09.644370, 303, 2.19134, 0.46875
2018-04-21T15:09:11.840115, 304, 2.17284, 0.40625
2018-04-21T15:09:13.570836, 305, 1.91274, 0.4375
2018-04-21T15:09:15.209392, 306, 2.42232, 0.390625
2018-04-21T15:09:16.921124, 307, 2.36811, 0.421875
2018-04-21T15:09:18.602927, 308, 2.21384, 0.390625
2018-04-21T15:09:20.436594, 309, 2.64786, 0.3125
2018-04-21T15:09:22.071695, 310, 2.00965, 0.375
2018-04-21T15:09:23.715885, 311, 2.38249, 0.3125
2018-04-21T15:09:25.421217, 312, 2.35063, 0.453125
2018-04-21T15:09:27.111838, 313, 2.48049, 0.359375
2018-04-21T15:09:28.817918, 314, 1.9243, 0.375
2018-04-21T15:09:30.540540, 315, 2.10897, 0.28125
2018-04-21T15:09:32.193275, 316, 2.65637, 0.34375
2018-04-21T15:09:33.813195, 317, 2.41937, 0.46875
2018-04-21T15:09:35.490587, 318, 2.41992, 0.28125
2018-04-21T15:09:37.134775, 319, 2.10616, 0.34375
2018-04-21T15:09:38.787552, 320, 1.87471, 0.359375
2018-04-21T15:09:40.450794, 321, 2.04883, 0.3125
2018-04-21T15:09:42.191148, 322, 2.2246, 0.28125
2018-04-21T15:09:43.846640, 323, 2.08809, 0.46875
2018-04-21T15:09:45.518813, 324, 2.07515, 0.40625
2018-04-21T15:09:47.250027, 325, 2.32624, 0.3125
2018-04-21T15:09:48.882369, 326, 2.24661, 0.328125
2018-04-21T15:09:50.720365, 327, 2.34383, 0.46875
2018-04-21T15:09:52.370180, 328, 2.23514, 0.40625
2018-04-21T15:09:54.057990, 329, 1.63173, 0.390625
2018-04-21T15:09:55.717705, 330, 2.41324, 0.3125
2018-04-21T15:09:56.871136, 331, 2.89818, 0.295455
2018-04-21T15:09:58.609278, 332, 1.963, 0.4375
2018-04-21T15:10:00.232899, 333, 1.67563, 0.421875
2018-04-21T15:10:01.872829, 334, 1.889, 0.53125
2018-04-21T15:10:03.568061, 335, 2.05253, 0.359375
2018-04-21T15:10:05.149142, 336, 1.59851, 0.453125
2018-04-21T15:10:06.718678, 337, 2.15521, 0.375
2018-04-21T15:10:08.370301, 338, 2.02517, 0.453125
2018-04-21T15:10:09.955902, 339, 1.88708, 0.359375
2018-04-21T15:10:11.735282, 340, 1.74293, 0.421875
2018-04-21T15:10:13.338647, 341, 2.31869, 0.4375
2018-04-21T15:10:15.031887, 342, 1.60506, 0.453125
2018-04-21T15:10:16.640849, 343, 1.8983, 0.421875
2018-04-21T15:10:18.251199, 344, 1.86868, 0.328125
2018-04-21T15:10:20.068728, 345, 2.13094, 0.34375
2018-04-21T15:10:21.671764, 346, 1.933, 0.390625
2018-04-21T15:10:23.296115, 347, 2.23498, 0.34375
2018-04-21T15:10:25.024387, 348, 1.6615, 0.40625
2018-04-21T15:10:26.626897, 349, 2.57014, 0.3125
2018-04-21T15:10:28.217971, 350, 2.23147, 0.265625
2018-04-21T15:10:30.027704, 351, 1.99401, 0.40625
2018-04-21T15:10:31.677267, 352, 1.8529, 0.390625
2018-04-21T15:10:33.330930, 353, 2.17327, 0.40625
2018-04-21T15:10:34.941217, 354, 1.88536, 0.40625
2018-04-21T15:10:36.547854, 355, 1.46654, 0.5
2018-04-21T15:10:38.157622, 356, 2.24764, 0.359375
2018-04-21T15:10:39.778976, 357, 1.70984, 0.421875
2018-04-21T15:10:41.378584, 358, 2.19029, 0.359375
2018-04-21T15:10:43.006187, 359, 1.66417, 0.46875
2018-04-21T15:10:44.599754, 360, 2.03065, 0.421875
2018-04-21T15:10:46.187334, 361, 1.42397, 0.484375
2018-04-21T15:10:47.761617, 362, 1.87551, 0.390625
2018-04-21T15:10:49.333185, 363, 1.79792, 0.484375
2018-04-21T15:10:50.924299, 364, 1.85966, 0.390625
2018-04-21T15:10:52.557933, 365, 1.59684, 0.515625
2018-04-21T15:10:54.155164, 366, 1.75725, 0.3125
2018-04-21T15:10:55.751396, 367, 1.67362, 0.421875
2018-04-21T15:10:57.329150, 368, 1.71727, 0.421875
2018-04-21T15:10:58.955624, 369, 1.8104, 0.34375
2018-04-21T15:11:00.568971, 370, 2.1642, 0.265625
2018-04-21T15:11:02.201276, 371, 1.76853, 0.421875
2018-04-21T15:11:03.828336, 372, 1.81817, 0.34375
2018-04-21T15:11:05.404172, 373, 1.79602, 0.375
2018-04-21T15:11:07.025310, 374, 1.85886, 0.453125
2018-04-21T15:11:08.627921, 375, 1.6105, 0.515625
2018-04-21T15:11:10.241234, 376, 2.06805, 0.4375
2018-04-21T15:11:11.883502, 377, 1.88366, 0.46875
2018-04-21T15:11:13.504810, 378, 1.3987, 0.484375
2018-04-21T15:11:15.105717, 379, 1.55586, 0.53125
2018-04-21T15:11:16.694078, 380, 1.72612, 0.390625
2018-04-21T15:11:18.286644, 381, 1.61634, 0.359375
2018-04-21T15:11:19.918183, 382, 1.58753, 0.46875
2018-04-21T15:11:21.506079, 383, 1.63443, 0.390625
2018-04-21T15:11:23.118762, 384, 1.88408, 0.421875
2018-04-21T15:11:24.755632, 385, 1.82424, 0.453125
2018-04-21T15:11:26.348050, 386, 1.85073, 0.421875
2018-04-21T15:11:27.962870, 387, 1.80391, 0.4375
2018-04-21T15:11:29.555553, 388, 1.70282, 0.4375
2018-04-21T15:11:31.260171, 389, 1.80731, 0.328125
2018-04-21T15:11:33.670664, 390, 1.56213, 0.46875
2018-04-21T15:11:35.472158, 391, 1.78865, 0.359375
2018-04-21T15:11:37.064686, 392, 1.80159, 0.359375
2018-04-21T15:11:38.727763, 393, 2.11084, 0.28125
2018-04-21T15:11:40.363567, 394, 1.65879, 0.390625
2018-04-21T15:11:42.023501, 395, 1.90919, 0.375
2018-04-21T15:11:43.776458, 396, 2.13359, 0.375
2018-04-21T15:11:45.394267, 397, 1.9333, 0.40625
2018-04-21T15:11:47.000101, 398, 1.68157, 0.484375
2018-04-21T15:11:48.657892, 399, 1.57221, 0.4375
2018-04-21T15:11:50.303052, 400, 1.66289, 0.46875
2018-04-21T15:11:54.559938, 401, 1.57233, 0.40625
2018-04-21T15:11:56.218458, 402, 1.69288, 0.453125
2018-04-21T15:11:57.854606, 403, 1.8069, 0.28125
2018-04-21T15:11:59.491377, 404, 2.17419, 0.3125
2018-04-21T15:12:01.106192, 405, 1.95269, 0.359375
2018-04-21T15:12:02.838900, 406, 1.71152, 0.359375
2018-04-21T15:12:04.597188, 407, 1.66895, 0.421875
2018-04-21T15:12:06.242015, 408, 1.67075, 0.453125
